X,Y,PURCHASE,FLOORSZ,TYPETRRD,TYPEBNGLW,TYPEFLAT,BLDPWW1,BLDPOSTW,BLD60S,BLD70S,BLD80S,BATH2,BEDS2,GARAGE1,CENTHEAT,UNEMPLOY,PROF,BLDINTW
549900.0,177700.0,95000.000000,83.000000,"1","0","0","0","0","0","0","0","0","1","1","1",3.60326190025,30.88895254460,"1"
551800.0,177700.0,73895.000000,70.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.94300518135,21.93677776720,"0"
513300.0,177800.0,105000.000000,84.000000,"0","0","1","0","0","1","0","0","0","1","1","1",5.37374488657,32.79220779220,"0"
517800.0,177800.0,110000.000000,37.000000,"0","0","1","0","0","0","0","1","0","0","0","1",5.86213135517,34.87524530420,"0"
523900.0,177800.0,150000.000000,45.000000,"0","0","1","1","0","0","0","0","0","0","0","1",6.68629828512,45.14128187460,"0"
548800.0,177800.0,98000.000000,80.000000,"1","0","0","1","0","0","0","0","0","1","0","1",5.15732638242,25.75016157330,"0"
539600.0,177900.0,294000.000000,156.000000,"1","0","0","1","0","0","0","0","0","1","0","1",5.74221136225,53.53355391530,"0"
539900.0,177900.0,135000.000000,54.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.74221136225,53.53355391530,"0"
543300.0,177900.0,55000.000000,61.000000,"0","0","1","0","0","0","1","0","0","1","0","1",11.53482508670,24.79134248130,"0"
545200.0,177900.0,83000.000000,86.000000,"1","0","0","1","0","0","0","0","0","1","0","1",11.27154168610,23.69820115070,"0"
548900.0,177900.0,60000.000000,53.000000,"0","0","1","0","0","0","0","0","0","0","0","1",5.15732638242,25.75016157330,"0"
520900.0,178000.0,165000.000000,43.000000,"0","0","1","1","0","0","0","0","0","0","0","1",3.77883199738,55.70097164390,"0"
521300.0,178000.0,250000.000000,62.000000,"0","0","1","1","0","0","0","0","0","1","0","1",3.77883199738,55.70097164390,"0"
539400.0,178000.0,166000.000000,92.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.56575212867,39.61614173230,"0"
549800.0,178000.0,57500.000000,72.000000,"1","0","0","1","0","0","0","0","0","1","0","1",5.59693980270,27.94929462280,"0"
551300.0,178000.0,59000.000000,60.000000,"0","0","1","0","0","0","0","1","0","1","0","1",5.59693980270,27.94929462280,"0"
541300.0,178100.0,140000.000000,92.000000,"0","0","0","0","0","0","0","0","0","1","1","1",8.94389438944,32.77324371900,"1"
517700.0,178200.0,159950.000000,87.000000,"0","0","0","1","0","0","0","0","0","1","0","1",5.86213135517,34.87524530420,"0"
517700.0,178200.0,205000.000000,130.000000,"0","0","1","1","0","0","0","0","1","1","0","1",5.86213135517,34.87524530420,"0"
529100.0,178200.0,225000.000000,69.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.67642405063,54.39214699220,"0"
532800.0,178200.0,133750.000000,60.000000,"0","0","1","1","0","0","0","0","0","1","0","1",13.59783588820,21.40041003000,"0"
545600.0,178200.0,85000.000000,73.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.99938109237,24.35041885560,"0"
519700.0,178300.0,208000.000000,84.000000,"0","0","1","0","0","0","0","1","1","1","0","1",3.77883199738,55.70097164390,"0"
520900.0,178300.0,500000.000000,163.000000,"1","0","0","1","0","0","0","0","1","1","0","1",3.77883199738,55.70097164390,"0"
534100.0,178300.0,126500.000000,94.000000,"0","0","1","0","1","0","0","0","0","1","0","1",9.33948863636,26.26680455020,"0"
548400.0,178300.0,101000.000000,71.000000,"1","0","0","0","0","0","1","0","0","1","1","1",5.15732638242,25.75016157330,"0"
521100.0,178400.0,395000.000000,136.000000,"1","0","0","1","0","0","0","0","0","1","0","1",3.77883199738,55.70097164390,"0"
522400.0,178400.0,230000.000000,81.000000,"0","0","1","1","0","0","0","0","0","1","0","1",6.19156817781,54.32979749280,"0"
524300.0,178400.0,163000.000000,65.000000,"0","0","1","1","0","0","0","0","0","0","0","0",7.24501021531,48.95556735710,"0"
525800.0,178400.0,180000.000000,81.000000,"0","0","1","0","0","0","0","0","0","1","0","1",5.75054531033,61.86691970110,"1"
529300.0,178400.0,75000.000000,26.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.67642405063,54.39214699220,"0"
532000.0,178400.0,140000.000000,53.000000,"0","0","1","1","0","0","0","0","0","0","0","0",10.84874504620,27.65192938600,"0"
545300.0,178400.0,70000.000000,90.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.99938109237,24.35041885560,"0"
549300.0,178400.0,69000.000000,63.000000,"0","0","1","0","0","0","1","0","0","1","1","1",5.15732638242,25.75016157330,"0"
517500.0,178500.0,128000.000000,64.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.86213135517,34.87524530420,"0"
522500.0,178500.0,165000.000000,80.000000,"0","0","1","0","1","0","0","0","0","1","0","1",6.19156817781,54.32979749280,"0"
524400.0,178500.0,244000.000000,90.000000,"0","0","1","1","0","0","0","0","0","1","0","1",7.24501021531,48.95556735710,"0"
525500.0,178500.0,172000.000000,30.000000,"0","0","1","1","0","0","0","0","0","0","0","1",7.46799431010,51.10781299690,"0"
525700.0,178500.0,295000.000000,88.000000,"0","0","1","1","0","0","0","0","1","1","0","1",5.94733934819,63.85077673210,"0"
529400.0,178500.0,140000.000000,57.000000,"0","0","1","0","0","0","1","0","0","0","0","1",5.99198396794,49.08473754390,"0"
532300.0,178500.0,114000.000000,50.000000,"0","0","1","1","0","0","0","0","0","0","0","1",11.56038475240,26.12326707870,"0"
539400.0,178500.0,110000.000000,54.000000,"0","0","1","1","0","0","0","0","0","0","0","1",6.56575212867,39.61614173230,"0"
549000.0,178500.0,116000.000000,90.000000,"1","0","0","1","0","0","0","0","0","1","0","1",5.15732638242,25.75016157330,"0"
506400.0,178600.0,82000.000000,68.000000,"0","0","1","0","0","0","1","0","0","1","0","1",3.94897780884,28.15982331090,"0"
518400.0,178600.0,166000.000000,100.000000,"1","0","0","0","0","0","0","0","0","1","0","1",5.86213135517,34.87524530420,"1"
531400.0,178600.0,89000.000000,38.000000,"0","0","1","0","0","1","0","0","0","0","0","0",9.46434439698,34.91566684050,"0"
536400.0,178600.0,131000.000000,120.000000,"1","0","0","0","0","1","0","0","0","1","1","1",12.92859389750,23.05304545770,"0"
545100.0,178600.0,70000.000000,136.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.99938109237,24.35041885560,"0"
545500.0,178600.0,100000.000000,111.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.99938109237,24.35041885560,"0"
547000.0,178600.0,88000.000000,96.000000,"1","0","0","1","0","0","0","0","0","1","0","1",9.30352536543,23.48644578310,"0"
548900.0,178600.0,60000.000000,83.000000,"0","0","1","0","0","0","0","1","0","1","1","1",5.15732638242,25.75016157330,"0"
513500.0,178700.0,240000.000000,123.000000,"0","0","0","0","0","0","0","0","0","1","1","1",7.09472107825,24.97292794670,"1"
526700.0,178700.0,285000.000000,50.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.15255607193,55.70879493560,"0"
536100.0,178700.0,98750.000000,75.000000,"0","0","1","0","0","0","0","0","0","0","0","1",5.21417818530,49.96022978350,"0"
537700.0,178700.0,158000.000000,93.000000,"1","0","0","0","0","0","0","0","0","1","0","1",7.16817644742,45.58056226150,"1"
542500.0,178700.0,58500.000000,69.000000,"0","0","1","0","0","0","0","0","0","0","0","1",13.94807520140,22.94849582610,"1"
545300.0,178700.0,75500.000000,69.000000,"1","0","0","1","0","0","0","0","0","1","0","0",7.99938109237,24.35041885560,"0"
509300.0,178800.0,148000.000000,93.000000,"0","0","0","0","0","0","0","0","0","1","1","1",5.48289738431,24.75865985240,"1"
523100.0,178800.0,269000.000000,90.000000,"0","0","1","1","0","0","0","0","0","1","0","1",8.17057291667,42.19546493230,"0"
529800.0,178800.0,134000.000000,44.000000,"0","0","1","1","0","0","0","0","0","0","0","0",7.17308977501,44.42797133680,"0"
532900.0,178800.0,125000.000000,82.000000,"0","0","1","0","0","0","0","0","0","1","0","1",11.56038475240,26.12326707870,"0"
535800.0,178800.0,205000.000000,101.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.37092391304,34.80857042500,"0"
537200.0,178800.0,185000.000000,74.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.16817644742,45.58056226150,"0"
544300.0,178800.0,70000.000000,76.000000,"0","0","1","0","0","0","1","0","0","1","0","1",11.27154168610,23.69820115070,"0"
547400.0,178800.0,53500.000000,46.000000,"0","0","1","0","0","0","0","1","0","0","0","0",5.85733616857,27.67734238780,"0"
549100.0,178800.0,96000.000000,103.000000,"0","0","0","0","0","0","1","0","0","1","1","0",5.15732638242,25.75016157330,"0"
508500.0,178900.0,12460.000000,84.000000,"0","0","0","0","0","0","0","0","0","1","1","1",5.48289738431,24.75865985240,"1"
509500.0,178900.0,155000.000000,104.000000,"0","0","0","0","0","0","0","0","0","1","0","1",5.48289738431,24.75865985240,"1"
537300.0,178900.0,113000.000000,44.000000,"0","0","1","0","0","0","0","0","0","0","0","1",7.16817644742,45.58056226150,"0"
549600.0,178900.0,64500.000000,60.000000,"0","0","1","0","0","0","0","1","0","1","0","1",5.15732638242,25.75016157330,"0"
511400.0,179000.0,128000.000000,92.000000,"1","0","0","0","0","0","0","0","0","1","0","1",7.79265959297,19.01025481670,"1"
511400.0,179000.0,128000.000000,92.000000,"1","0","0","0","0","0","0","0","0","1","0","1",7.79265959297,19.01025481670,"1"
527200.0,179000.0,177500.000000,35.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.15255607193,55.70879493560,"0"
547900.0,179000.0,58000.000000,52.000000,"0","0","1","0","0","0","0","1","0","0","0","1",5.85733616857,27.67734238780,"0"
548000.0,179000.0,75000.000000,63.000000,"1","0","0","0","0","0","0","1","0","1","0","1",5.85733616857,27.67734238780,"0"
547700.0,179100.0,75000.000000,70.000000,"1","0","0","0","0","1","0","0","0","1","0","1",5.85733616857,27.67734238780,"0"
508600.0,179200.0,129000.000000,87.000000,"1","0","0","0","0","0","0","0","0","1","0","1",5.48289738431,24.75865985240,"1"
523800.0,179200.0,360000.000000,102.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.75885643257,50.00453021650,"0"
531600.0,179200.0,137000.000000,90.000000,"0","0","1","0","0","0","1","0","0","1","0","1",9.02855319828,35.72660433870,"0"
544700.0,179200.0,118000.000000,120.000000,"1","0","0","0","0","0","0","1","0","1","0","1",10.26655202060,30.23379383630,"0"
508600.0,179300.0,147000.000000,87.000000,"0","0","0","0","0","0","0","0","0","1","1","1",5.48289738431,24.75865985240,"1"
523700.0,179300.0,160000.000000,48.000000,"0","0","1","1","0","0","0","0","0","0","0","1",6.75885643257,50.00453021650,"0"
544500.0,179300.0,116000.000000,92.000000,"0","0","0","0","0","0","0","0","0","1","1","1",11.27154168610,23.69820115070,"0"
506000.0,179400.0,125000.000000,66.000000,"0","1","0","0","0","0","0","0","0","1","0","1",4.39290107187,29.54107549480,"1"
522700.0,179400.0,300000.000000,91.000000,"0","0","1","1","0","0","0","0","1","1","0","1",6.19156817781,54.32979749280,"0"
529300.0,179400.0,207500.000000,56.000000,"0","0","1","0","1","0","0","0","0","0","0","1",7.28623042955,48.03934426230,"0"
534500.0,179400.0,195000.000000,120.000000,"1","0","0","0","0","0","1","0","0","1","0","1",8.20105820106,39.59286581380,"0"
517500.0,179500.0,275000.000000,116.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.01633764466,55.71050733350,"0"
518300.0,179500.0,137500.000000,67.000000,"0","0","1","0","0","0","0","0","0","1","0","1",4.80031737636,54.69387755100,"1"
522200.0,179500.0,187000.000000,71.000000,"0","0","1","1","0","0","0","0","0","1","0","1",8.17278747742,42.88425047440,"0"
524100.0,179500.0,235000.000000,89.000000,"0","0","1","1","0","0","0","0","1","1","0","1",5.37147561227,59.86096256680,"0"
515800.0,179600.0,150000.000000,69.000000,"0","0","1","1","0","0","0","0","0","1","0","1",5.40265035678,42.79640228950,"0"
515800.0,179600.0,139000.000000,62.000000,"0","0","1","1","0","0","0","0","0","1","0","1",5.40265035678,42.79640228950,"0"
516400.0,179600.0,237000.000000,86.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.01633764466,55.71050733350,"0"
516800.0,179600.0,300000.000000,111.000000,"0","0","0","1","0","0","0","0","0","1","0","1",4.23252076078,56.34049323790,"0"
521500.0,179600.0,210000.000000,80.000000,"0","0","0","1","0","0","0","0","0","1","0","1",8.17278747742,42.88425047440,"0"
521600.0,179600.0,99050.000000,32.000000,"0","0","1","0","0","0","0","1","0","0","0","1",8.17278747742,42.88425047440,"0"
523800.0,179600.0,115000.000000,39.000000,"0","0","1","1","0","0","0","0","0","0","0","0",6.75885643257,50.00453021650,"0"
531200.0,179600.0,123500.000000,56.000000,"0","0","1","0","0","0","0","0","0","1","0","1",8.18446198587,34.34169817810,"1"
532700.0,179600.0,150000.000000,63.000000,"0","0","1","1","0","0","0","0","0","1","0","1",8.87506140495,32.91567897050,"0"
533800.0,179600.0,104500.000000,66.000000,"0","0","1","0","1","0","0","0","0","1","0","1",8.20105820106,39.59286581380,"0"
506000.0,179700.0,122950.000000,62.000000,"1","0","0","0","0","0","0","1","0","1","0","1",4.39290107187,29.54107549480,"0"
507300.0,179700.0,120000.000000,90.000000,"1","0","0","0","1","0","0","0","0","1","0","1",4.39290107187,29.54107549480,"0"
515400.0,179700.0,115000.000000,50.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.40265035678,42.79640228950,"0"
519800.0,179700.0,114000.000000,45.000000,"0","0","1","1","0","0","0","0","0","0","0","1",6.81182874798,40.33157498120,"0"
520300.0,179700.0,213250.000000,80.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.81182874798,40.33157498120,"0"
522500.0,179700.0,220000.000000,120.000000,"0","0","1","1","0","0","0","0","1","1","0","1",8.17278747742,42.88425047440,"0"
522700.0,179700.0,168000.000000,58.000000,"0","0","1","1","0","0","0","0","0","0","0","1",8.17278747742,42.88425047440,"0"
515200.0,179800.0,162000.000000,94.000000,"0","0","0","1","0","0","0","0","0","1","0","1",5.40265035678,42.79640228950,"0"
515200.0,179800.0,186000.000000,89.000000,"1","0","0","1","0","0","0","0","0","1","0","1",5.40265035678,42.79640228950,"0"
521400.0,179800.0,95000.000000,30.000000,"0","0","1","0","0","0","0","0","0","0","0","0",8.17278747742,42.88425047440,"0"
505900.0,179900.0,170950.000000,120.000000,"0","0","0","0","0","0","0","0","0","1","1","1",4.39290107187,29.54107549480,"1"
516100.0,179900.0,230000.000000,128.000000,"0","0","0","1","0","0","0","0","0","1","0","0",5.40265035678,42.79640228950,"0"
518500.0,179900.0,175000.000000,86.000000,"1","0","0","0","0","0","1","0","0","1","0","1",4.80031737636,54.69387755100,"0"
524400.0,179900.0,210000.000000,37.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.37147561227,59.86096256680,"0"
516100.0,180000.0,174500.000000,86.000000,"1","0","0","1","0","0","0","0","0","1","0","1",5.40265035678,42.79640228950,"0"
521300.0,180000.0,220000.000000,109.000000,"0","0","1","1","0","0","0","0","0","1","0","1",4.42954784437,59.47916666670,"0"
523200.0,180000.0,145000.000000,44.000000,"0","0","1","1","0","0","0","0","0","0","0","1",8.36988945429,41.59493420400,"0"
524100.0,180000.0,213000.000000,44.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.37147561227,59.86096256680,"0"
533800.0,180000.0,525000.000000,165.000000,"0","0","1","0","0","0","0","1","1","1","0","1",8.20105820106,39.59286581380,"0"
547500.0,180000.0,68000.000000,60.000000,"1","0","0","0","0","0","0","1","0","1","0","1",7.78366526585,27.19826774620,"0"
512000.0,180100.0,126500.000000,107.000000,"1","0","0","0","0","0","0","0","0","1","0","1",8.98974091462,19.75672115910,"1"
516000.0,180100.0,115000.000000,60.000000,"0","0","1","0","0","0","0","0","0","0","0","1",5.40265035678,42.79640228950,"1"
524500.0,180100.0,345000.000000,71.000000,"0","0","1","1","0","0","0","0","0","1","0","1",5.37147561227,59.86096256680,"0"
514700.0,180200.0,140000.000000,80.000000,"1","0","0","0","0","0","0","0","1","1","0","1",7.09472107825,24.97292794670,"1"
517000.0,180200.0,157000.000000,59.000000,"0","0","1","1","0","0","0","0","0","0","0","1",4.23252076078,56.34049323790,"0"
517000.0,180200.0,173000.000000,75.000000,"0","0","1","1","0","0","0","0","0","0","0","1",4.23252076078,56.34049323790,"0"
531200.0,180200.0,185000.000000,60.000000,"0","0","1","1","0","0","0","0","0","0","0","0",8.18446198587,34.34169817810,"0"
505800.0,180300.0,72000.000000,40.000000,"0","0","1","0","0","0","0","1","0","0","0","1",3.92054364872,28.84806804810,"0"
506400.0,180300.0,149000.000000,117.000000,"0","0","0","1","0","0","0","0","0","1","0","1",3.92054364872,28.84806804810,"0"
506400.0,180300.0,86500.000000,53.000000,"0","0","1","0","0","0","0","1","0","0","0","1",3.92054364872,28.84806804810,"0"
515600.0,180300.0,145000.000000,70.000000,"0","0","1","1","0","0","0","0","0","1","0","1",5.40265035678,42.79640228950,"0"
517800.0,180300.0,190000.000000,71.000000,"0","0","1","0","0","0","1","0","0","1","1","1",4.80031737636,54.69387755100,"0"
518000.0,180300.0,425000.000000,141.000000,"0","0","0","0","0","0","0","0","0","1","1","1",4.80031737636,54.69387755100,"1"
505500.0,180400.0,111000.000000,125.000000,"1","0","0","0","0","0","1","0","0","1","0","1",3.92054364872,28.84806804810,"0"
518100.0,180400.0,380000.000000,121.000000,"0","0","1","1","0","0","0","0","1","1","0","1",4.80031737636,54.69387755100,"0"
519300.0,180400.0,121000.000000,50.000000,"0","0","1","1","0","0","0","0","0","0","0","0",6.81182874798,40.33157498120,"0"
510400.0,180500.0,150000.000000,100.000000,"0","0","0","0","0","0","0","0","0","1","0","1",5.79816513761,24.60351850250,"1"
515300.0,180500.0,290000.000000,145.000000,"0","0","0","1","0","0","0","0","1","1","0","1",4.89436084511,38.88718577560,"0"
521400.0,180500.0,200000.000000,80.000000,"0","0","1","0","0","0","0","0","1","1","0","1",6.37461387251,33.90418082230,"1"
509500.0,180600.0,73950.000000,57.000000,"0","0","1","0","0","0","0","1","0","1","1","0",5.79816513761,24.60351850250,"0"
510400.0,180600.0,160000.000000,103.000000,"0","0","0","0","0","0","0","0","0","1","1","1",5.79816513761,24.60351850250,"1"
511900.0,180600.0,81000.000000,55.000000,"0","0","1","0","0","0","0","0","0","1","0","1",8.98974091462,19.75672115910,"1"
515600.0,180600.0,131000.000000,90.000000,"1","0","0","0","0","0","1","0","0","1","0","1",4.89436084511,38.88718577560,"0"
546800.0,180600.0,55000.000000,97.000000,"0","0","1","0","0","0","1","0","0","1","0","1",10.26655202060,30.23379383630,"0"
505700.0,180700.0,77500.000000,32.000000,"0","0","1","0","0","0","0","1","0","0","0","1",3.92054364872,28.84806804810,"0"
509300.0,180700.0,86750.000000,47.000000,"0","0","1","0","0","0","0","1","0","1","0","1",5.02328675981,24.74159680960,"0"
509300.0,180700.0,56500.000000,27.000000,"0","0","1","0","0","0","0","1","0","0","0","0",5.02328675981,24.74159680960,"0"
534600.0,180700.0,117000.000000,47.000000,"0","0","1","0","0","0","0","0","0","0","0","1",7.30354391371,46.62119716410,"0"
506800.0,180900.0,120000.000000,77.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.92054364872,28.84806804810,"1"
515200.0,180900.0,143000.000000,70.000000,"0","0","1","1","0","0","0","0","0","1","0","1",4.89436084511,38.88718577560,"0"
517000.0,180900.0,219950.000000,87.000000,"0","0","1","1","0","0","0","0","0","1","0","1",4.39211535917,59.57481337230,"0"
506600.0,181000.0,135750.000000,55.000000,"0","0","0","0","0","0","0","1","0","1","1","1",3.92054364872,28.84806804810,"0"
515300.0,181000.0,315000.000000,160.000000,"1","0","0","1","0","0","0","0","1","1","0","1",4.89436084511,38.88718577560,"0"
524300.0,181000.0,133000.000000,26.000000,"0","0","1","1","0","0","0","0","0","0","0","0",7.46783088235,50.03441945850,"0"
524800.0,181000.0,295000.000000,68.000000,"0","0","1","1","0","0","0","0","0","1","0","1",9.66689960401,41.83221561430,"0"
506300.0,181100.0,78950.000000,45.000000,"0","0","1","0","0","0","0","1","0","0","0","1",3.92054364872,28.84806804810,"0"
506300.0,181100.0,53500.000000,29.000000,"0","0","1","0","0","0","0","1","0","0","0","1",3.92054364872,28.84806804810,"0"
511300.0,181100.0,138000.000000,79.000000,"1","0","0","0","0","0","0","0","0","1","0","1",5.50847457627,28.81740299010,"1"
516200.0,181100.0,130000.000000,61.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.76348370571,46.78016811510,"0"
506300.0,181200.0,59500.000000,33.000000,"0","0","1","0","0","0","0","1","0","0","0","1",3.92054364872,28.84806804810,"0"
519300.0,181200.0,216000.000000,81.000000,"0","0","0","0","0","0","0","0","0","1","0","1",6.42553191489,44.19046172540,"1"
538600.0,181200.0,200000.000000,168.000000,"1","0","0","0","0","0","0","0","1","1","0","1",14.99758103530,17.44165487980,"0"
541300.0,181200.0,95000.000000,76.000000,"0","0","0","0","1","0","0","0","0","1","0","1",9.74715305925,23.94197952220,"0"
506300.0,181300.0,122000.000000,102.000000,"1","0","0","0","1","0","0","0","0","1","0","1",3.92054364872,28.84806804810,"0"
508700.0,181300.0,129570.000000,95.000000,"0","0","0","0","1","0","0","0","0","1","1","1",5.02328675981,24.74159680960,"0"
512800.0,181300.0,81000.000000,66.000000,"0","0","1","0","0","0","0","0","0","1","1","1",5.90180195074,24.07246947620,"1"
536100.0,181300.0,284000.000000,130.000000,"1","0","0","1","0","0","0","0","0","1","0","1",13.60715924740,18.85285189330,"0"
515800.0,181400.0,120000.000000,73.000000,"1","0","0","0","1","0","0","0","0","1","0","1",4.89436084511,38.88718577560,"0"
524900.0,181400.0,260000.000000,59.000000,"0","0","1","1","0","0","0","0","0","0","0","1",9.66689960401,41.83221561430,"0"
541600.0,181400.0,132500.000000,85.000000,"0","0","0","0","0","0","0","1","0","1","1","1",9.74715305925,23.94197952220,"0"
526500.0,181500.0,93000.000000,63.000000,"0","0","1","0","0","0","0","0","0","1","0","1",5.73065902579,50.66945606690,"1"
528700.0,181500.0,220000.000000,90.000000,"0","0","0","0","0","0","1","0","0","1","0","1",4.60670065550,56.76345609070,"0"
505300.0,181600.0,55450.000000,28.000000,"0","0","1","0","0","0","0","1","0","0","0","1",3.96106075864,35.27724665390,"0"
508500.0,181600.0,112950.000000,88.000000,"0","0","0","0","0","0","0","0","0","1","0","1",5.02328675981,24.74159680960,"1"
517500.0,181600.0,187500.000000,83.000000,"0","0","1","0","0","0","0","0","0","1","0","1",4.39211535917,59.57481337230,"1"
533600.0,181600.0,55000.000000,90.000000,"0","0","1","0","1","0","0","0","0","1","0","1",13.18222487320,24.36995056070,"0"
541500.0,181600.0,95000.000000,131.000000,"1","0","0","0","0","0","1","0","0","1","1","1",9.74715305925,23.94197952220,"0"
541500.0,181600.0,95000.000000,125.000000,"1","0","0","0","0","0","0","1","0","1","1","1",9.74715305925,23.94197952220,"0"
509700.0,181700.0,128500.000000,86.000000,"1","0","0","0","0","0","0","0","0","1","0","1",5.33717994951,26.59147227210,"1"
510700.0,181700.0,139500.000000,81.000000,"0","0","0","0","0","0","0","0","0","1","1","1",5.33717994951,26.59147227210,"1"
534700.0,181800.0,132500.000000,45.000000,"0","0","1","1","0","0","0","0","0","0","0","1",13.51200446680,22.25486595670,"0"
539600.0,181800.0,94995.000000,98.000000,"1","0","0","0","0","0","1","0","0","1","0","1",12.77093072670,18.75731727710,"0"
510800.0,181900.0,121000.000000,93.000000,"0","0","0","0","0","0","0","0","0","1","0","1",5.33717994951,26.59147227210,"1"
511300.0,181900.0,87000.000000,69.000000,"0","0","1","0","0","1","0","0","0","1","1","1",5.50847457627,28.81740299010,"0"
511600.0,181900.0,80000.000000,56.000000,"0","0","1","0","0","0","0","1","0","0","0","0",5.50847457627,28.81740299010,"0"
511600.0,181900.0,104950.000000,60.000000,"1","0","0","0","0","0","0","0","0","0","1","1",5.50847457627,28.81740299010,"0"
528000.0,181900.0,360000.000000,120.000000,"0","0","1","1","0","0","0","0","1","1","0","1",4.60670065550,56.76345609070,"0"
530900.0,181900.0,165000.000000,51.000000,"0","0","1","1","0","0","0","0","0","0","0","1",7.96543302649,38.61958906840,"0"
532300.0,181900.0,135000.000000,40.000000,"0","0","1","0","0","1","0","0","0","0","0","1",2.39852398524,71.25000000000,"0"
540300.0,181900.0,69000.000000,74.000000,"0","0","1","1","0","0","0","0","0","1","0","1",12.03338743330,16.61472709460,"0"
516900.0,182000.0,175500.000000,81.000000,"0","0","1","0","0","0","0","0","0","1","0","1",5.76348370571,46.78016811510,"1"
532200.0,182000.0,207000.000000,76.000000,"0","0","1","0","0","0","1","0","0","0","0","1",4.13090128755,59.44153577660,"0"
539800.0,182000.0,85500.000000,73.000000,"1","0","0","1","0","0","0","0","0","1","0","1",12.77093072670,18.75731727710,"0"
540400.0,182000.0,75000.000000,60.000000,"0","0","1","1","0","0","0","0","0","1","0","1",12.03338743330,16.61472709460,"0"
507500.0,182100.0,245500.000000,133.000000,"0","1","0","0","0","0","0","0","0","1","0","1",3.72774480712,31.28111348170,"1"
508200.0,182100.0,114950.000000,75.000000,"1","0","0","0","0","0","1","0","1","1","0","1",3.72774480712,31.28111348170,"0"
508300.0,182100.0,155000.000000,133.000000,"1","0","0","0","0","1","0","0","0","1","1","1",3.23171747460,31.55034810660,"0"
508500.0,182100.0,137000.000000,127.000000,"0","0","0","0","1","0","0","0","0","1","1","1",3.67881740299,30.57909604520,"0"
511800.0,182100.0,80000.000000,38.000000,"0","0","1","0","0","0","0","1","0","0","0","1",5.50847457627,28.81740299010,"0"
525500.0,182100.0,203000.000000,60.000000,"0","0","1","1","0","0","0","0","0","1","0","1",9.67177242888,31.15532215710,"0"
539400.0,182100.0,109000.000000,98.000000,"1","0","0","1","0","0","0","0","0","1","0","1",12.77093072670,18.75731727710,"0"
505600.0,182200.0,149000.000000,84.000000,"1","0","0","0","0","0","1","0","0","1","1","1",3.96106075864,35.27724665390,"0"
512200.0,182200.0,78000.000000,54.000000,"0","0","1","0","0","0","0","1","0","0","0","1",5.50847457627,28.81740299010,"0"
517900.0,182200.0,190000.000000,95.000000,"0","0","0","0","0","0","0","0","0","1","0","0",4.21918535226,55.65685570710,"1"
540400.0,182200.0,84000.000000,73.000000,"1","0","0","1","0","0","0","0","0","1","0","1",12.03338743330,16.61472709460,"0"
540400.0,182200.0,84500.000000,73.000000,"1","0","0","1","0","0","0","0","0","1","0","1",12.03338743330,16.61472709460,"0"
542100.0,182200.0,112500.000000,94.000000,"1","0","0","0","0","0","0","0","0","1","0","1",9.83231707317,23.04838709680,"1"
507400.0,182300.0,53000.000000,37.000000,"0","0","1","0","0","0","0","1","0","0","0","1",3.72774480712,31.28111348170,"0"
507800.0,182300.0,102000.000000,68.000000,"1","0","0","0","0","0","0","0","0","1","1","1",3.72774480712,31.28111348170,"1"
509800.0,182300.0,112999.000000,75.000000,"1","0","0","0","0","0","0","0","0","1","0","1",3.67881740299,30.57909604520,"1"
509900.0,182300.0,120000.000000,87.000000,"1","0","0","0","0","0","0","0","0","1","0","0",3.67881740299,30.57909604520,"1"
510600.0,182300.0,107000.000000,81.000000,"1","0","0","0","1","0","0","0","0","1","0","0",5.33717994951,26.59147227210,"0"
511600.0,182300.0,120000.000000,87.000000,"1","0","0","0","0","0","0","1","0","1","0","1",5.50847457627,28.81740299010,"0"
518400.0,182300.0,55000.000000,50.000000,"0","0","1","0","0","0","1","0","0","0","0","1",4.21918535226,55.65685570710,"0"
525200.0,182300.0,209950.000000,60.000000,"0","0","1","1","0","0","0","0","0","1","0","1",10.04044729950,33.78016085790,"0"
